node_id,x_coord,y_coord,zone_id,EXTERNAL,PNR_2015,PNR_2019,PNR_2024,PNR_2030,PNR_2040,PNR_2050,PNR_2030UF,PNR_2040UF,PNR_2050UF,GEOMETRYSO,GEOMETRY_1,wkt_geom
642,424935.04015,4607482.36351,621,0,0,0,0,0,0,0,0,0,0,1,1,POINT (424935 4607482)
643,418147.76178,4605304.56787,622,0,0,0,0,0,0,0,0,0,0,1,1,POINT (418147.8 4605305)
644,420192.12967,4606755.60837,623,0,0,0,0,0,0,0,0,0,0,1,1,POINT (420192.1 4606756)
645,418698.89738,4605065.78891,624,0,0,0,0,0,0,0,0,0,0,1,1,POINT (418698.9 4605066)
646,429643.55612,4603295.22204,625,0,0,0,0,0,0,0,0,0,0,1,1,POINT (429643.6 4603295)
647,429965.34459,4603287.35626,626,0,0,0,0,0,0,0,0,0,0,1,1,POINT (429965.3 4603287)
648,430519.49724,4602956.46042,627,0,0,0,0,0,0,0,0,0,0,1,1,POINT (430519.5 4602956)
649,429854.49663,4602473.8752,628,0,0,0,0,0,0,0,0,0,0,1,1,POINT (429854.5 4602474)
650,430441.6617,4602372.40971,629,0,0,0,0,0,0,0,0,0,0,1,1,POINT (430441.7 4602372)
651,431126.58694,4602433.45204,630,0,0,0,0,0,0,0,0,0,0,1,1,POINT (431126.6 4602433)
652,429880.08321,4601733.21724,631,0,0,0,0,0,0,0,0,0,0,1,1,POINT (429880.1 4601733)
653,430419.37929,4601669.67125,632,0,0,0,0,0,0,0,0,0,0,1,1,POINT (430419.4 4601670)
654,431074.908,4601624.93016,633,0,0,0,0,0,0,0,0,0,0,1,1,POINT (431074.9 4601625)
655,431043.27105,4601006.79293,634,0,0,0,0,0,0,0,0,0,0,1,1,POINT (431043.3 4601007)
656,430522.39096,4601000.58497,635,0,0,0,0,0,0,0,0,0,0,1,1,POINT (430522.4 4601001)
657,407345.79514,4645302.42723,636,0,0,0,0,0,0,0,0,0,0,1,1,POINT (407345.8 4645302)
658,408953.82138,4648882.89533,637,0,0,0,0,0,0,0,0,0,0,1,1,POINT (408953.8 4648883)
659,409563.90886,4645901.85032,638,0,0,0,0,0,0,0,0,0,0,1,1,POINT (409563.9 4645902)
660,411831.14787,4647656.77176,639,0,0,0,0,0,0,0,0,0,0,1,1,POINT (411831.1 4647657)
661,413805.61246,4647039.24186,640,0,0,0,0,0,0,0,0,0,0,1,1,POINT (413805.6 4647039)
662,416734.0292,4647328.0929,641,0,0,0,0,0,0,0,0,0,0,1,1,POINT (416734 4647328)
663,411012.60317,4643696.66578,642,0,0,0,0,0,0,0,0,0,0,1,1,POINT (411012.6 4643697)
664,412727.2986,4642809.25554,643,0,0,0,0,0,0,0,0,0,0,1,1,POINT (412727.3 4642809)
665,413353.9271,4643557.39652,644,0,0,0,0,0,0,0,0,0,0,1,1,POINT (413353.9 4643557)
666,414173.34721,4643513.41767,645,0,0,0,0,0,0,0,0,0,0,1,1,POINT (414173.3 4643513)
667,414032.38065,4642137.13518,646,0,0,0,0,0,0,0,0,0,0,1,1,POINT (414032.4 4642137)
668,415379.22491,4643512.79077,647,0,0,0,0,0,0,0,0,0,0,1,1,POINT (415379.2 4643513)
669,415349.82264,4642012.169,648,0,0,0,0,0,0,0,0,0,0,1,1,POINT (415349.8 4642012)
670,417010.66502,4642887.57077,649,0,0,0,0,0,0,0,0,0,0,1,1,POINT (417010.7 4642888)
671,418607.83949,4643243.09929,650,0,0,0,0,0,0,0,0,0,0,1,1,POINT (418607.8 4643243)
672,411056.91072,4641610.78952,651,0,0,0,0,0,0,0,0,0,0,1,1,POINT (411056.9 4641611)
673,412233.01637,4640021.07591,652,0,0,0,0,0,0,0,0,0,0,1,1,POINT (412233 4640021)
674,413053.20015,4640025.60645,653,0,0,0,0,0,0,0,0,0,0,1,1,POINT (413053.2 4640026)
675,413842.0951,4640701.5465,654,0,0,0,0,0,0,0,0,0,0,1,1,POINT (413842.1 4640702)
676,413735.48068,4639780.87183,655,0,0,0,0,0,0,0,0,0,0,1,1,POINT (413735.5 4639781)
677,414501.47138,4641169.82877,656,0,0,0,0,0,0,0,0,0,0,1,1,POINT (414501.5 4641170)
678,414420.06076,4640495.78791,657,0,0,0,0,0,0,0,0,0,0,1,1,POINT (414420.1 4640496)
679,415329.60537,4641113.40909,658,0,0,0,0,0,0,0,0,0,0,1,1,POINT (415329.6 4641113)
680,415397.6575,4640242.99898,659,0,0,0,0,0,0,0,0,0,0,1,1,POINT (415397.7 4640243)
681,416428.5326,4640775.18503,660,0,0,0,0,0,0,0,0,0,0,1,1,POINT (416428.5 4640775)
682,418166.77886,4640572.94967,661,0,0,0,0,0,0,0,0,0,0,1,1,POINT (418166.8 4640573)
683,414919.76176,4639407.54218,662,0,0,0,0,0,0,0,0,0,0,1,1,POINT (414919.8 4639408)
684,411980.55257,4637322.73793,663,0,0,0,0,0,0,0,0,0,0,1,1,POINT (411980.6 4637323)
685,412805.04248,4638700.14969,664,0,0,0,0,0,0,0,0,0,0,1,1,POINT (412805 4638700)
686,414708.1018,4638533.59294,665,0,0,0,0,0,0,0,0,0,0,1,1,POINT (414708.1 4638534)
687,417290.97396,4638972.49579,666,0,0,0,0,0,0,0,0,0,0,1,1,POINT (417291 4638972)
688,418463.43653,4638255.60503,667,0,0,0,0,0,0,0,0,0,0,1,1,POINT (418463.4 4638256)
689,414587.2272,4636733.36562,668,0,0,0,0,0,0,0,0,0,0,1,1,POINT (414587.2 4636733)
690,413491.97404,4636967.11737,669,0,0,0,0,0,0,0,0,0,0,1,1,POINT (413492 4636967)
691,415765.88774,4637271.32654,670,0,0,0,0,0,0,0,0,0,0,1,1,POINT (415765.9 4637271)
692,417391.09027,4637234.31573,671,0,0,0,0,0,0,0,0,0,0,1,1,POINT (417391.1 4637234)
693,418045.69689,4637437.79772,672,0,0,0,0,0,0,0,0,0,0,1,1,POINT (418045.7 4637438)
694,414782.00093,4635804.73591,673,0,0,0,0,0,0,0,0,0,0,1,1,POINT (414782 4635805)
695,416354.02172,4636093.97808,674,0,0,0,0,0,0,0,0,0,0,1,1,POINT (416354 4636094)
696,417377.21559,4636025.49601,675,0,0,0,0,0,0,0,0,0,0,1,1,POINT (417377.2 4636025)
697,418097.98226,4636012.96299,676,0,0,0,0,0,0,0,0,0,0,1,1,POINT (418098 4636013)
698,419876.59982,4637183.77961,677,0,0,0,0,0,0,0,0,0,0,1,1,POINT (419876.6 4637184)
699,422538.20519,4636225.01336,678,0,0,0,0,0,0,0,0,0,0,1,1,POINT (422538.2 4636225)
700,424164.64097,4637481.14496,679,0,0,0,0,0,0,0,0,0,0,1,1,POINT (424164.6 4637481)
701,425065.72988,4637120.3336,680,0,0,0,0,0,0,0,0,0,0,1,1,POINT (425065.7 4637120)
702,424493.21106,4636340.6234,681,0,0,0,0,0,0,0,0,0,0,1,1,POINT (424493.2 4636341)
703,425060.12,4636234.32958,682,0,0,0,0,0,0,0,0,0,0,1,1,POINT (425060.1 4636234)
704,424114.92675,4635056.91923,683,0,0,0,0,0,0,0,0,0,0,1,1,POINT (424114.9 4635057)
705,424999.7098,4635171.38301,684,0,0,0,0,0,0,0,0,0,0,1,1,POINT (424999.7 4635171)
706,413777.47695,4634136.67495,685,0,0,0,0,0,0,0,0,0,0,1,1,POINT (413777.5 4634137)
707,415324.49356,4635064.82707,686,0,0,0,0,0,0,0,0,0,0,1,1,POINT (415324.5 4635065)
708,416252.66689,4635001.85083,687,0,0,0,0,0,0,0,0,0,0,1,1,POINT (416252.7 4635002)
709,416189.20357,4634409.40472,688,0,0,0,0,0,0,0,0,0,0,1,1,POINT (416189.2 4634409)
710,415723.79682,4634034.39296,689,0,0,0,0,0,0,0,0,0,0,1,1,POINT (415723.8 4634034)
711,417249.04478,4633392.87317,690,0,0,0,0,0,0,0,0,0,0,1,1,POINT (417249 4633393)
712,418099.68586,4633390.97614,691,0,0,0,0,0,0,0,0,0,0,1,1,POINT (418099.7 4633391)
713,418863.97353,4633353.878,692,0,0,0,0,0,0,0,0,0,0,1,1,POINT (418864 4633354)
714,419427.52485,4633361.19743,693,0,0,0,0,0,0,0,0,0,0,1,1,POINT (419427.5 4633361)
715,420053.68732,4634230.97571,694,0,0,0,0,0,0,0,0,0,0,1,1,POINT (420053.7 4634231)
716,421694.37477,4633785.61893,695,0,0,0,0,0,0,0,0,0,0,1,1,POINT (421694.4 4633786)
717,423327.47164,4634161.07127,696,0,0,0,0,0,0,0,0,0,0,1,1,POINT (423327.5 4634161)
718,424222.52234,4634188.84923,697,0,0,0,0,0,0,0,0,0,0,1,1,POINT (424222.5 4634189)
719,425007.23293,4634177.89095,698,0,0,0,0,0,0,0,0,0,0,1,1,POINT (425007.2 4634178)
720,423160.46913,4633383.15554,699,0,0,0,0,0,0,0,0,0,0,1,1,POINT (423160.5 4633383)
721,424210.17049,4633381.27603,700,0,0,0,0,0,0,0,0,0,0,1,1,POINT (424210.2 4633381)
722,415032.92211,4632079.30757,701,0,0,0,0,0,0,0,0,0,0,1,1,POINT (415032.9 4632079)
723,416337.76786,4630594.79862,702,0,0,0,0,0,0,0,0,0,0,1,1,POINT (416337.8 4630595)
724,417098.44774,4632194.90671,703,0,0,0,0,0,0,0,0,0,0,1,1,POINT (417098.4 4632195)
725,418307.34288,4632554.51108,704,0,0,0,0,0,0,0,0,0,0,1,1,POINT (418307.3 4632555)
726,419679.37583,4632681.76578,705,0,0,0,0,0,0,0,0,0,0,1,1,POINT (419679.4 4632682)
727,419336.31249,4631687.89116,706,0,0,0,0,0,0,0,0,0,0,1,1,POINT (419336.3 4631688)
728,420852.95887,4631526.64605,707,0,0,0,0,0,0,0,0,0,0,1,1,POINT (420853 4631527)
729,421700.07119,4632405.52012,708,0,0,0,0,0,0,0,0,0,0,1,1,POINT (421700.1 4632406)
730,423612.26093,4632475.51763,709,0,0,0,0,0,0,0,0,0,0,1,1,POINT (423612.3 4632476)
731,422909.78953,4631441.91307,710,0,0,0,0,0,0,0,0,0,0,1,1,POINT (422909.8 4631442)
732,418715.64933,4630556.45059,711,0,0,0,0,0,0,0,0,0,0,1,1,POINT (418715.6 4630556)
733,421856.68256,4629660.21859,712,0,0,0,0,0,0,0,0,0,0,1,1,POINT (421856.7 4629660)
734,423370.78705,4630402.09054,713,0,0,0,0,0,0,0,0,0,0,1,1,POINT (423370.8 4630402)
735,424600.9921,4630429.58463,714,0,0,0,0,0,0,0,0,0,0,1,1,POINT (424601 4630430)
736,425433.86947,4630049.84606,715,0,0,0,0,0,0,0,0,0,0,1,1,POINT (425433.9 4630050)
737,416393.07185,4628441.5516,716,0,0,0,0,0,0,0,0,0,0,1,1,POINT (416393.1 4628442)
738,419060.33137,4628200.68198,717,0,0,0,0,0,0,0,0,0,0,1,1,POINT (419060.3 4628201)
739,421615.42309,4627765.59992,718,0,0,0,0,0,0,0,0,0,0,1,1,POINT (421615.4 4627766)
740,423625.80838,4628950.76665,719,0,0,0,0,0,0,0,0,0,0,1,1,POINT (423625.8 4628951)
741,424690.34189,4628963.79689,720,0,0,0,0,0,0,0,0,0,0,1,1,POINT (424690.3 4628964)
742,423026.06357,4627098.39309,721,0,0,0,0,0,0,0,0,0,0,1,1,POINT (423026.1 4627098)
743,423696.5106,4627537.32376,722,0,0,0,0,0,0,0,0,0,0,1,1,POINT (423696.5 4627537)
744,424208.39048,4627087.57328,723,0,0,0,0,0,0,0,0,0,0,1,1,POINT (424208.4 4627088)
745,425246.66314,4627791.48572,724,0,0,0,0,0,0,0,0,0,0,1,1,POINT (425246.7 4627791)
746,431777.68371,4648803.51704,725,0,0,0,0,0,0,0,0,0,0,1,1,POINT (431777.7 4648804)
747,433271.99682,4648688.09192,726,0,0,0,0,0,0,0,0,0,0,1,1,POINT (433272 4648688)
748,434500.80815,4648920.30599,727,0,0,0,0,0,0,0,0,0,0,1,1,POINT (434500.8 4648920)
749,436687.29001,4648669.16939,728,0,0,0,0,0,0,0,0,0,0,1,1,POINT (436687.3 4648669)
750,432090.00234,4646555.5079500005,729,0,0,0,0,0,0,0,0,0,0,1,1,POINT (432090 4646556)
751,433507.60382,4646498.87473,730,0,0,0,0,0,0,0,0,0,0,1,1,POINT (433507.6 4646499)
752,435294.46338,4646471.09902,731,0,0,0,0,0,0,0,0,0,0,1,1,POINT (435294.5 4646471)
753,431712.43806,4644737.35819,732,0,0,0,0,0,0,0,0,0,0,1,1,POINT (431712.4 4644737)
754,432942.91929,4644493.78152,733,0,0,0,0,0,0,0,0,0,0,1,1,POINT (432942.9 4644494)
755,434696.53969,4644933.0844,734,0,0,0,0,0,0,0,0,0,0,1,1,POINT (434696.5 4644933)
756,435032.86391,4643172.0071,735,0,0,0,0,0,0,0,0,0,0,1,1,POINT (435032.9 4643172)
757,436734.19496,4644885.19614,736,0,0,0,0,0,0,0,0,0,0,1,1,POINT (436734.2 4644885)
758,431056.97414,4642682.44493,737,0,0,0,0,0,0,0,0,0,0,1,1,POINT (431057 4642682)
759,432393.76883,4643421.6531,738,0,0,0,0,0,0,0,0,0,0,1,1,POINT (432393.8 4643422)
760,432233.77692,4642432.98648,739,0,0,0,0,0,0,0,0,0,0,1,1,POINT (432233.8 4642433)
761,434575.23914,4642215.59326,740,0,0,0,0,0,0,0,0,0,0,1,1,POINT (434575.2 4642216)
762,428262.73732,4640534.89488,741,0,0,0,0,0,0,0,0,0,0,1,1,POINT (428262.7 4640535)
763,429737.42036,4640918.38352,742,0,0,0,0,0,0,0,0,0,0,1,1,POINT (429737.4 4640918)
764,430934.70253,4640905.371,743,0,0,0,0,0,0,0,0,0,0,1,1,POINT (430934.7 4640905)
765,435860.9174,4640378.59359,744,0,0,0,0,0,0,0,0,0,0,1,1,POINT (435860.9 4640379)
766,426032.80744,4639565.54148,745,0,0,0,0,0,0,0,0,0,0,1,1,POINT (426032.8 4639566)
767,428166.52538,4639029.61241,746,0,0,0,0,0,0,0,0,0,0,1,1,POINT (428166.5 4639030)
768,429652.54287,4639625.81699,747,0,0,0,0,0,0,0,0,0,0,1,1,POINT (429652.5 4639626)
769,430799.09828,4639626.03963,748,0,0,0,0,0,0,0,0,0,0,1,1,POINT (430799.1 4639626)
770,431689.57735,4639729.06202,749,0,0,0,0,0,0,0,0,0,0,1,1,POINT (431689.6 4639729)
771,429654.92655,4638443.12314,750,0,0,0,0,0,0,0,0,0,0,1,1,POINT (429654.9 4638443)
772,430674.6244,4638414.80218,751,0,0,0,0,0,0,0,0,0,0,1,1,POINT (430674.6 4638415)
773,431598.85059,4638904.05013,752,0,0,0,0,0,0,0,0,0,0,1,1,POINT (431598.9 4638904)
774,432204.48,4638929.86234,753,0,0,0,0,0,0,0,0,0,0,1,1,POINT (432204.5 4638930)
775,431716.54023,4638106.35335,754,0,0,0,0,0,0,0,0,0,0,1,1,POINT (431716.5 4638106)
776,432969.92481,4638803.55481,755,0,0,0,0,0,0,0,0,0,0,1,1,POINT (432969.9 4638804)
777,432833.59937,4637626.15877,756,0,0,0,0,0,0,0,0,0,0,1,1,POINT (432833.6 4637626)
778,428339.23255,4636990.87595,757,0,0,0,0,0,0,0,0,0,0,1,1,POINT (428339.2 4636991)
779,429956.01973,4637030.43012,758,0,0,0,0,0,0,0,0,0,0,1,1,POINT (429956 4637030)
780,431388.73042,4637000.85523,759,0,0,0,0,0,0,0,0,0,0,1,1,POINT (431388.7 4637001)
781,426881.64073,4634764.97423,760,0,0,0,0,0,0,0,0,0,0,1,1,POINT (426881.6 4634765)
782,428344.37042,4635605.34493,761,0,0,0,0,0,0,0,0,0,0,1,1,POINT (428344.4 4635605)
783,429874.25157,4635624.61213,762,0,0,0,0,0,0,0,0,0,0,1,1,POINT (429874.3 4635625)
784,430947.8445,4635616.37979,763,0,0,0,0,0,0,0,0,0,0,1,1,POINT (430947.8 4635616)
785,432320.02144,4635942.7484,764,0,0,0,0,0,0,0,0,0,0,1,1,POINT (432320 4635943)
786,435118.9447,4637012.4143,765,0,0,0,0,0,0,0,0,0,0,1,1,POINT (435118.9 4637012)
787,428353.00327,4634426.52034,766,0,0,0,0,0,0,0,0,0,0,1,1,POINT (428353 4634427)
788,429610.9017,4634686.07326,767,0,0,0,0,0,0,0,0,0,0,1,1,POINT (429610.9 4634686)
789,429577.65173,4634072.33859,768,0,0,0,0,0,0,0,0,0,0,1,1,POINT (429577.7 4634072)
790,430528.42686,4634382.22491,769,0,0,0,0,0,0,0,0,0,0,1,1,POINT (430528.4 4634382)
791,431719.69201,4634388.79235,770,0,0,0,0,0,0,0,0,0,0,1,1,POINT (431719.7 4634389)
792,433417.75642,4634615.34763,771,0,0,0,0,0,0,0,0,0,0,1,1,POINT (433417.8 4634615)
793,427455.03845,4632929.89969,772,0,0,0,0,0,0,0,0,0,0,1,1,POINT (427455 4632930)
794,428349.17377,4633461.07384,773,0,0,0,0,0,0,0,0,0,0,1,1,POINT (428349.2 4633461)
795,429550.98799,4633415.73154,774,0,0,0,0,0,0,0,0,0,0,1,1,POINT (429551 4633416)
796,430349.07116,4633506.65303,775,0,0,0,0,0,0,0,0,0,0,1,1,POINT (430349.1 4633507)
797,428691.10546,4632644.4791,776,0,0,0,0,0,0,0,0,0,0,1,1,POINT (428691.1 4632644)
798,427728.75586,4631869.46276,777,0,0,0,0,0,0,0,0,0,0,1,1,POINT (427728.8 4631869)
799,428672.57042,4631809.85549,778,0,0,0,0,0,0,0,0,0,0,1,1,POINT (428672.6 4631810)
800,426565.35634,4630730.14443,779,0,0,0,0,0,0,0,0,0,0,1,1,POINT (426565.4 4630730)
801,428221.78398,4630571.4702,780,0,0,0,0,0,0,0,0,0,0,1,1,POINT (428221.8 4630571)
802,427055.65972,4629354.79839,781,0,0,0,0,0,0,0,0,0,0,1,1,POINT (427055.7 4629355)
803,428603.55342,4629322.48262,782,0,0,0,0,0,0,0,0,0,0,1,1,POINT (428603.6 4629322)
804,429407.08431,4629306.41119,783,0,0,0,0,0,0,0,0,0,0,1,1,POINT (429407.1 4629306)
805,430029.19688,4629291.80143,784,0,0,0,0,0,0,0,0,0,0,1,1,POINT (430029.2 4629292)
806,426797.47919,4628193.47861,785,0,0,0,0,0,0,0,0,0,0,1,1,POINT (426797.5 4628193)
807,428230.86801,4628178.17437,786,0,0,0,0,0,0,0,0,0,0,1,1,POINT (428230.9 4628178)
808,434836.50153,4633210.6162,787,0,0,0,0,0,0,0,0,0,0,1,1,POINT (434836.5 4633211)
809,434746.28934,4630086.13404,788,0,0,0,0,0,0,0,0,0,0,1,1,POINT (434746.3 4630086)
810,435461.12929,4628303.00748,789,0,0,0,0,0,0,0,0,0,0,1,1,POINT (435461.1 4628303)
811,416837.62384,4625535.97387,790,0,0,0,0,0,0,0,0,0,0,1,1,POINT (416837.6 4625536)
812,419756.86494,4625552.4523,791,0,0,0,0,0,0,0,0,0,0,1,1,POINT (419756.9 4625552)
813,417038.98808,4623836.15727,792,0,0,0,0,0,0,0,0,0,0,1,1,POINT (417039 4623836)
814,418174.16243,4623578.57426,793,0,0,0,0,0,0,0,0,0,0,1,1,POINT (418174.2 4623579)
815,419760.41489,4623353.60956,794,0,0,0,0,0,0,0,0,0,0,1,1,POINT (419760.4 4623354)
816,421472.63122,4623186.22391,795,0,0,0,0,0,0,0,0,0,0,1,1,POINT (421472.6 4623186)
817,415081.31336,4623509.0235,796,0,0,0,0,0,0,0,0,0,0,1,1,POINT (415081.3 4623509)
818,416782.01266,4622569.4032,797,0,0,0,0,0,0,0,0,0,0,1,1,POINT (416782 4622569)
819,418154.06633,4622198.23865,798,0,0,0,0,0,0,0,0,0,0,1,1,POINT (418154.1 4622198)
820,415900.19191,4620803.74904,799,0,0,0,0,0,0,0,0,0,0,1,1,POINT (415900.2 4620804)
821,416969.39232,4621093.90644,800,0,0,0,0,0,0,0,0,0,0,1,1,POINT (416969.4 4621094)
822,418169.54329,4621085.94503,801,0,0,0,0,0,0,0,0,0,0,1,1,POINT (418169.5 4621086)
823,429995.3666,4604178.45701,802,0,0,0,0,0,0,0,0,0,0,1,1,POINT (429995.4 4604178)
824,418871.11496,4621357.86205,803,0,0,0,0,0,0,0,0,0,0,1,1,POINT (418871.1 4621358)
825,431153.18602,4605030.5171,804,0,0,0,0,0,0,0,0,0,0,1,1,POINT (431153.2 4605031)
826,417358.40709,4620080.29139,805,0,0,0,0,0,0,0,0,0,0,1,1,POINT (417358.4 4620080)
827,420216.99682,4620579.923,806,0,0,0,0,0,0,0,0,0,0,1,1,POINT (420217 4620580)
828,430582.82962,4604214.40945,807,0,0,0,0,0,0,0,0,0,0,1,1,POINT (430582.8 4604214)
829,431480.64508,4604240.54331,808,0,0,0,0,0,0,0,0,0,0,1,1,POINT (431480.6 4604241)
830,422238.29591,4621764.55624,809,0,0,0,0,0,0,0,0,0,0,1,1,POINT (422238.3 4621765)
831,422274.43821,4620258.84376,810,0,0,0,0,0,0,0,0,0,0,1,1,POINT (422274.4 4620259)
832,430597.04847,4603435.46495,811,0,0,0,0,0,0,0,0,0,0,1,1,POINT (430597 4603435)
833,424404.64593,4620048.49413,812,0,0,0,0,0,0,0,0,0,0,1,1,POINT (424404.6 4620048)
834,431401.24438,4603407.77323,813,0,0,0,0,0,0,0,0,0,0,1,1,POINT (431401.2 4603408)
835,415470.76681,4616077.52998,814,0,0,0,0,0,0,0,0,0,0,1,1,POINT (415470.8 4616078)
836,432822.74578,4604265.33302,815,0,0,0,0,0,0,0,0,0,0,1,1,POINT (432822.7 4604265)
837,428982.39598,4603503.42808,816,0,0,0,0,0,0,0,0,0,0,1,1,POINT (428982.4 4603503)
838,416564.67076,4619106.08526,817,0,0,0,0,0,0,0,0,0,0,1,1,POINT (416564.7 4619106)
839,425700.45949,4600426.31775,818,0,0,0,0,0,0,0,0,0,0,1,1,POINT (425700.5 4600426)
840,417353.85283,4619072.91718,819,0,0,0,0,0,0,0,0,0,0,1,1,POINT (417353.9 4619073)
841,429213.1168,4602493.73251,820,0,0,0,0,0,0,0,0,0,0,1,1,POINT (429213.1 4602494)
842,416718.04048,4617657.89963,821,0,0,0,0,0,0,0,0,0,0,1,1,POINT (416718 4617658)
843,429795.8651,4601218.25025,822,0,0,0,0,0,0,0,0,0,0,1,1,POINT (429795.9 4601218)
844,417258.50764,4617278.9066,823,0,0,0,0,0,0,0,0,0,0,1,1,POINT (417258.5 4617279)
845,417669.40967,4616858.10387,824,0,0,0,0,0,0,0,0,0,0,1,1,POINT (417669.4 4616858)
846,430216.33056,4599696.36134,825,0,0,0,0,0,0,0,0,0,0,1,1,POINT (430216.3 4599696)
847,418185.02668,4616279.1875,826,0,0,0,0,0,0,0,0,0,0,1,1,POINT (418185 4616279)
848,430826.6996,4599552.66254,827,0,0,0,0,0,0,0,0,0,0,1,1,POINT (430826.7 4599553)
849,431160.11406,4600135.85538,828,0,0,0,0,0,0,0,0,0,0,1,1,POINT (431160.1 4600136)
850,418140.25023,4615542.25404,829,0,0,0,0,0,0,0,0,0,0,1,1,POINT (418140.3 4615542)
851,431515.33045,4598627.19386,830,0,0,0,0,0,0,0,0,0,0,1,1,POINT (431515.3 4598627)
852,419038.90419,4615737.724,831,0,0,0,0,0,0,0,0,0,0,1,1,POINT (419038.9 4615738)
853,419507.30346,4616054.18921,832,0,0,0,0,0,0,0,0,0,0,1,1,POINT (419507.3 4616054)
854,432037.46201,4602664.85264,833,0,0,0,0,0,0,0,0,0,0,1,1,POINT (432037.5 4602665)
855,431802.57462,4601914.3771,834,0,0,0,0,0,0,0,0,0,0,1,1,POINT (431802.6 4601914)
856,418364.78248,4614305.60186,835,0,0,0,0,0,0,0,0,0,0,1,1,POINT (418364.8 4614306)
857,419480.02756,4614013.34423,836,0,0,0,0,0,0,0,0,0,0,1,1,POINT (419480 4614013)
858,431756.82762,4601274.49995,837,0,0,0,0,0,0,0,0,0,0,1,1,POINT (431756.8 4601274)
859,433060.44632,4602179.22606,838,0,0,0,0,0,0,0,0,0,0,1,1,POINT (433060.4 4602179)
860,431745.91102,4600208.77693,839,0,0,0,0,0,0,0,0,0,0,1,1,POINT (431745.9 4600209)
861,420190.28513,4615424.60843,840,0,0,0,0,0,0,0,0,0,0,1,1,POINT (420190.3 4615425)
862,421002.14243,4616806.03936,841,0,0,0,0,0,0,0,0,0,0,1,1,POINT (421002.1 4616806)
863,432883.39457,4600217.27043,842,0,0,0,0,0,0,0,0,0,0,1,1,POINT (432883.4 4600217)
864,431833.34349,4598856.92406,843,0,0,0,0,0,0,0,0,0,0,1,1,POINT (431833.3 4598857)
865,422423.18951,4618348.74454,844,0,0,0,0,0,0,0,0,0,0,1,1,POINT (422423.2 4618349)
866,423687.41823,4618439.18271,845,0,0,0,0,0,0,0,0,0,0,1,1,POINT (423687.4 4618439)
867,431426.88115,4598161.10303,846,0,0,0,0,0,0,0,0,0,0,1,1,POINT (431426.9 4598161)
868,424838.17235,4618650.50192,847,0,0,0,0,0,0,0,0,0,0,1,1,POINT (424838.2 4618651)
869,433091.36231,4598608.76548,848,0,0,0,0,0,0,0,0,0,0,1,1,POINT (433091.4 4598609)
870,432005.03904,4597109.48031,849,0,0,0,0,0,0,0,0,0,0,1,1,POINT (432005 4597109)
871,425945.01514,4618580.38721,850,0,0,0,0,0,0,0,0,0,0,1,1,POINT (425945 4618580)
872,422966.05998,4616875.73643,851,0,0,0,0,0,0,0,0,0,0,1,1,POINT (422966.1 4616876)
873,432973.97297,4597047.87666,852,0,0,0,0,0,0,0,0,0,0,1,1,POINT (432974 4597048)
874,428366.09476,4596295.00166,853,0,0,0,0,0,0,0,0,0,0,1,1,POINT (428366.1 4596295)
875,424837.95256,4617455.15406,854,0,0,0,0,0,0,0,0,0,0,1,1,POINT (424838 4617455)
876,432925.635,4595095.78327,855,0,0,0,0,0,0,0,0,0,0,1,1,POINT (432925.6 4595096)
877,426042.66385,4617442.19038,856,0,0,0,0,0,0,0,0,0,0,1,1,POINT (426042.7 4617442)
878,428052.58426,4589522.67327,857,0,0,0,0,0,0,0,0,0,0,1,1,POINT (428052.6 4589523)
879,425036.43064,4616452.07451,858,0,0,0,0,0,0,0,0,0,0,1,1,POINT (425036.4 4616452)
880,445049.90972,4637978.84242,859,0,0,0,0,0,0,0,0,0,0,1,1,POINT (445049.9 4637979)
881,426243.1887,4616443.93429,860,0,0,0,0,0,0,0,0,0,0,1,1,POINT (426243.2 4616444)
882,451134.07083,4620309.9914,861,0,0,0,0,0,0,0,0,0,0,1,1,POINT (451134.1 4620310)
883,423141.36385,4615220.83358,862,0,0,0,0,0,0,0,0,0,0,1,1,POINT (423141.4 4615221)
884,425047.14772,4615254.52001,863,0,0,0,0,0,0,0,0,0,0,1,1,POINT (425047.1 4615255)
885,444036.45508,4599839.32079,864,0,0,0,0,0,0,0,0,0,0,1,1,POINT (444036.5 4599839)
886,434603.95108,4597020.47051,865,0,0,0,0,0,0,0,0,0,0,1,1,POINT (434604 4597020)
887,426243.64405,4615235.06863,866,0,0,0,0,0,0,0,0,0,0,1,1,POINT (426243.6 4615235)
888,437547.59031,4588683.86989,867,0,0,0,0,0,0,0,0,0,0,1,1,POINT (437547.6 4588684)
889,420666.9238,4614254.2332,868,0,0,0,0,0,0,0,0,0,0,1,1,POINT (420666.9 4614254)
890,457165.67183,4598219.14428,869,0,0,0,0,0,0,0,0,0,0,1,1,POINT (457165.7 4598219)
891,420374.17391,4612203.23886,870,0,0,0,0,0,0,0,0,0,0,1,1,POINT (420374.2 4612203)
892,421212.49013,4613358.23224,871,0,0,0,0,0,0,0,0,0,0,1,1,POINT (421212.5 4613358)
893,421782.80868,4612075.19875,872,0,0,0,0,0,0,0,0,0,0,1,1,POINT (421782.8 4612075)
894,422060.94913,4613728.5749,873,0,0,0,0,0,0,0,0,0,0,1,1,POINT (422060.9 4613729)
